object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of dividing,Probability of normal,Probability of bad segmentations,Convexity,Object Area,Number of Defects,Skewness of Defect Area,Mean Defect Displacement,Kurtosis of Defect Area,Mean Defect Area,Convex Hull Area,Variance of Defect Area,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Maximum intensity,Size in pixels,Variance of Intensity,Radii of the object_0,Radii of the object_1,Total Intensity,Kurtosis of Intensity,Histogram of Intensity_0,Histogram of Intensity_1,Histogram of Intensity_2,Histogram of Intensity_3,Histogram of Intensity_4,Histogram of Intensity_5,Histogram of Intensity_6,Histogram of Intensity_7,Histogram of Intensity_8,Histogram of Intensity_9,Histogram of Intensity_10,Histogram of Intensity_11,Histogram of Intensity_12,Histogram of Intensity_13,Histogram of Intensity_14,Histogram of Intensity_15,Histogram of Intensity_16,Histogram of Intensity_17,Histogram of Intensity_18,Histogram of Intensity_19,Histogram of Intensity_20,Histogram of Intensity_21,Histogram of Intensity_22,Histogram of Intensity_23,Histogram of Intensity_24,Histogram of Intensity_25,Histogram of Intensity_26,Histogram of Intensity_27,Histogram of Intensity_28,Histogram of Intensity_29,Histogram of Intensity_30,Histogram of Intensity_31,Histogram of Intensity_32,Histogram of Intensity_33,Histogram of Intensity_34,Histogram of Intensity_35,Histogram of Intensity_36,Histogram of Intensity_37,Histogram of Intensity_38,Histogram of Intensity_39,Histogram of Intensity_40,Histogram of Intensity_41,Histogram of Intensity_42,Histogram of Intensity_43,Histogram of Intensity_44,Histogram of Intensity_45,Histogram of Intensity_46,Histogram of Intensity_47,Histogram of Intensity_48,Histogram of Intensity_49,Histogram of Intensity_50,Histogram of Intensity_51,Histogram of Intensity_52,Histogram of Intensity_53,Histogram of Intensity_54,Histogram of Intensity_55,Histogram of Intensity_56,Histogram of Intensity_57,Histogram of Intensity_58,Histogram of Intensity_59,Histogram of Intensity_60,Histogram of Intensity_61,Histogram of Intensity_62,Histogram of Intensity_63,Mean Intensity,Skewness of Intensity,Quantiles of Intensity_0,Quantiles of Intensity_1,Quantiles of Intensity_2,Quantiles of Intensity_3,Quantiles of Intensity_4,Quantiles of Intensity_5,Quantiles of Intensity_6,Minimum intensity,Maximum intensity in neighborhood,Variance of Intensity in neighborhood,Total Intensity in neighborhood,Kurtosis of Intensity in neighborhood,Histogram of Intensity in neighborhood_0,Histogram of Intensity in neighborhood_1,Histogram of Intensity in neighborhood_2,Histogram of Intensity in neighborhood_3,Histogram of Intensity in neighborhood_4,Histogram of Intensity in neighborhood_5,Histogram of Intensity in neighborhood_6,Histogram of Intensity in neighborhood_7,Histogram of Intensity in neighborhood_8,Histogram of Intensity in neighborhood_9,Histogram of Intensity in neighborhood_10,Histogram of Intensity in neighborhood_11,Histogram of Intensity in neighborhood_12,Histogram of Intensity in neighborhood_13,Histogram of Intensity in neighborhood_14,Histogram of Intensity in neighborhood_15,Histogram of Intensity in neighborhood_16,Histogram of Intensity in neighborhood_17,Histogram of Intensity in neighborhood_18,Histogram of Intensity in neighborhood_19,Histogram of Intensity in neighborhood_20,Histogram of Intensity in neighborhood_21,Histogram of Intensity in neighborhood_22,Histogram of Intensity in neighborhood_23,Histogram of Intensity in neighborhood_24,Histogram of Intensity in neighborhood_25,Histogram of Intensity in neighborhood_26,Histogram of Intensity in neighborhood_27,Histogram of Intensity in neighborhood_28,Histogram of Intensity in neighborhood_29,Histogram of Intensity in neighborhood_30,Histogram of Intensity in neighborhood_31,Histogram of Intensity in neighborhood_32,Histogram of Intensity in neighborhood_33,Histogram of Intensity in neighborhood_34,Histogram of Intensity in neighborhood_35,Histogram of Intensity in neighborhood_36,Histogram of Intensity in neighborhood_37,Histogram of Intensity in neighborhood_38,Histogram of Intensity in neighborhood_39,Histogram of Intensity in neighborhood_40,Histogram of Intensity in neighborhood_41,Histogram of Intensity in neighborhood_42,Histogram of Intensity in neighborhood_43,Histogram of Intensity in neighborhood_44,Histogram of Intensity in neighborhood_45,Histogram of Intensity in neighborhood_46,Histogram of Intensity in neighborhood_47,Histogram of Intensity in neighborhood_48,Histogram of Intensity in neighborhood_49,Histogram of Intensity in neighborhood_50,Histogram of Intensity in neighborhood_51,Histogram of Intensity in neighborhood_52,Histogram of Intensity in neighborhood_53,Histogram of Intensity in neighborhood_54,Histogram of Intensity in neighborhood_55,Histogram of Intensity in neighborhood_56,Histogram of Intensity in neighborhood_57,Histogram of Intensity in neighborhood_58,Histogram of Intensity in neighborhood_59,Histogram of Intensity in neighborhood_60,Histogram of Intensity in neighborhood_61,Histogram of Intensity in neighborhood_62,Histogram of Intensity in neighborhood_63,Mean Intensity in neighborhood,Skewness of Intensity in neighborhood,Minimum intensity in neighborhood,Length of the Skeleton,Number of Branches,Diameter,Euclidean Diameter,Average Branch Length,Number of Holes,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
113,0,114,0,normal,0.04,0.91,0.05,0.8615917,249.0,2.0,0.0,9.538852,0.0,20.0,289.0,128.0,0.7293824,0.68410623,0.68410623,-0.7293824,370.0,249.0,701.67224,4.7407312,4.325252,78405.0,-0.15161255,0.0,0.0,1.0,7.0,32.0,67.0,84.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.87952,-0.38882375,232.0,277.26944,296.13748,316.7018,334.09384,351.4649,370.0,232.0,439.0,3366.7854,355137.0,11.777267,370.0,1397.0,416.0,84.0,36.0,27.0,11.0,14.0,13.0,11.0,11.0,9.0,3.0,6.0,11.0,6.0,6.0,4.0,6.0,10.0,9.0,4.0,6.0,6.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,4.0,5.0,8.0,8.0,7.0,3.0,7.0,5.0,7.0,13.0,3.0,4.0,7.0,5.0,3.0,5.0,4.0,2.0,1.0,4.0,3.0,134.47066,3.538443,108.0,60.526913,8.0,21.485281,12.206555,7.565864,0.0,1007.0,641.0,1024.0,658.0,1015.9438,648.6426
114,0,115,0,normal,0.08,0.78,0.14,0.7407407,480.0,4.0,1.6301761,13.279189,2.6613965,42.0,648.0,760.6667,0.90429676,-0.42690444,-0.42690444,-0.90429676,611.0,480.0,5973.407,7.0834823,5.459299,206853.0,0.26890835,0.0,0.0,7.0,11.0,14.0,14.0,15.0,15.0,20.0,50.0,66.0,80.0,59.0,53.0,28.0,21.0,15.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.94376,-0.45480558,224.0,314.94168,393.48376,437.3703,480.079,523.03125,611.0,224.0,1072.0,20033.74,944053.0,9.506432,2317.0,1521.0,170.0,88.0,72.0,48.0,42.0,26.0,36.0,26.0,21.0,27.0,25.0,33.0,40.0,52.0,65.0,34.0,44.0,20.0,19.0,25.0,23.0,27.0,17.0,24.0,37.0,36.0,28.0,21.0,8.0,11.0,6.0,7.0,9.0,7.0,3.0,3.0,2.0,10.0,5.0,8.0,4.0,9.0,7.0,5.0,3.0,5.0,4.0,5.0,5.0,1.0,7.0,3.0,2.0,1.0,6.0,5.0,2.0,2.0,1.0,0.0,2.0,1.0,184.27737,2.9805624,112.0,200.2376,24.0,32.72792,24.04163,8.343233,0.0,157.0,644.0,184.0,668.0,170.56041,656.17084
115,0,116,0,normal,0.01,0.93,0.06,0.6738095,283.0,4.0,0.16062124,10.080348,-0.23967884,34.25,420.0,598.9167,0.6304773,-0.7762077,0.7762077,0.6304773,411.0,283.0,1262.043,5.7351336,3.9939086,89674.0,0.2619995,0.0,1.0,7.0,11.0,32.0,71.0,76.0,50.0,26.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.86926,-0.2125553,205.0,271.69562,294.87204,317.83408,341.96985,364.79773,411.0,205.0,517.0,7729.874,778099.0,0.8591398,942.0,1602.0,393.0,127.0,79.0,75.0,50.0,41.0,46.0,30.0,33.0,27.0,24.0,34.0,24.0,20.0,33.0,19.0,16.0,23.0,20.0,26.0,23.0,20.0,25.0,33.0,30.0,27.0,35.0,39.0,46.0,37.0,53.0,53.0,46.0,43.0,59.0,59.0,45.0,26.0,36.0,26.0,29.0,23.0,23.0,15.0,13.0,9.0,8.0,5.0,4.0,4.0,4.0,6.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,169.07845,1.5070262,109.0,112.15433,16.0,24.727922,20.248457,7.0096455,0.0,563.0,648.0,583.0,669.0,572.44525,658.7526
116,0,117,0,normal,0.0,0.98,0.02,0.7490909,412.0,4.0,1.0614202,12.263497,0.9743792,34.5,550.0,565.6667,0.83280665,0.553564,0.553564,-0.83280665,501.0,412.0,2271.036,6.587733,5.0076118,145089.0,-0.16353963,0.0,0.0,2.0,15.0,26.0,40.0,57.0,99.0,64.0,50.0,44.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.15778,0.012999621,231.0,286.719,320.04715,350.9271,385.035,415.18167,501.0,231.0,473.0,4014.5918,679487.0,9.513638,526.0,2995.0,604.0,99.0,62.0,31.0,29.0,26.0,16.0,27.0,15.0,17.0,11.0,17.0,10.0,14.0,9.0,9.0,9.0,17.0,4.0,10.0,8.0,6.0,14.0,7.0,3.0,3.0,7.0,6.0,7.0,5.0,6.0,8.0,15.0,10.0,17.0,16.0,18.0,15.0,9.0,10.0,20.0,6.0,14.0,20.0,17.0,11.0,12.0,16.0,6.0,10.0,10.0,6.0,7.0,11.0,5.0,4.0,2.0,7.0,3.0,0.0,1.0,1.0,137.65944,3.23368,108.0,172.92389,21.0,28.970562,24.083189,8.23447,0.0,376.0,653.0,401.0,675.0,387.7791,664.1432
117,0,118,0,normal,0.0,0.65,0.35,0.701282,547.0,4.0,0.6896717,13.732663,-1.7908951,58.25,780.0,2510.9167,-0.54780024,-0.8366092,0.8366092,-0.54780024,547.0,547.0,4374.5933,8.225513,5.350447,218918.0,-0.021672979,0.0,0.0,9.0,19.0,21.0,13.0,25.0,36.0,61.0,74.0,91.0,79.0,61.0,38.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.21573,-0.5937827,226.0,298.63388,364.0401,409.68494,447.35196,478.13184,547.0,226.0,606.0,10835.879,723752.0,4.881817,197.0,1376.0,1250.0,489.0,85.0,51.0,29.0,27.0,27.0,14.0,15.0,15.0,12.0,15.0,5.0,4.0,5.0,7.0,5.0,8.0,7.0,3.0,6.0,5.0,5.0,3.0,5.0,7.0,5.0,6.0,10.0,6.0,8.0,7.0,9.0,12.0,14.0,15.0,11.0,13.0,16.0,23.0,15.0,18.0,18.0,20.0,21.0,23.0,14.0,33.0,20.0,21.0,19.0,13.0,10.0,8.0,6.0,6.0,7.0,4.0,6.0,2.0,1.0,3.0,175.66797,2.5171533,119.0,211.30865,25.0,34.79899,28.301943,8.452346,0.0,8.0,655.0,34.0,685.0,19.610603,669.23584
118,0,119,0,normal,0.19,0.75,0.06,0.73571426,412.0,4.0,-0.058619395,12.352649,-4.1838975,37.0,560.0,628.6667,0.94127136,0.33765095,0.33765095,-0.94127136,615.0,412.0,8143.6797,7.1919093,4.5878105,184611.0,-0.48611864,0.0,0.0,1.0,17.0,13.0,15.0,15.0,15.0,17.0,23.0,33.0,40.0,40.0,35.0,60.0,41.0,28.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.08496,-0.5666497,240.0,304.3025,392.42255,462.5992,517.16406,551.3614,615.0,240.0,696.0,20667.926,1071024.0,0.19309077,633.0,1988.0,465.0,141.0,78.0,58.0,51.0,41.0,53.0,28.0,24.0,28.0,23.0,18.0,13.0,26.0,25.0,15.0,18.0,23.0,20.0,31.0,23.0,32.0,40.0,32.0,37.0,40.0,29.0,24.0,33.0,29.0,38.0,27.0,35.0,51.0,46.0,62.0,60.0,41.0,74.0,52.0,55.0,58.0,35.0,41.0,41.0,28.0,23.0,26.0,13.0,11.0,15.0,11.0,7.0,6.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,2.0,214.72012,1.3205277,112.0,172.68124,22.0,30.727922,27.89265,7.8491473,0.0,191.0,656.0,219.0,676.0,204.81068,665.4709
119,0,120,0,normal,0.04,0.9,0.06,0.7865497,269.0,4.0,0.4903954,9.921315,-2.9771135,18.25,342.0,128.25,-0.58341974,-0.8121708,0.8121708,-0.58341974,391.0,269.0,1084.5706,5.215215,4.109866,85753.0,-0.5085689,0.0,0.0,3.0,14.0,36.0,53.0,68.0,65.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.7844,-0.25654244,236.0,271.32892,294.65375,321.64868,345.3006,361.5482,391.0,236.0,437.0,5474.023,699020.0,1.3561367,210.0,1799.0,855.0,226.0,100.0,80.0,56.0,27.0,28.0,36.0,29.0,36.0,23.0,21.0,19.0,19.0,25.0,30.0,9.0,14.0,20.0,14.0,21.0,23.0,16.0,18.0,10.0,21.0,14.0,19.0,25.0,17.0,18.0,23.0,33.0,32.0,42.0,44.0,45.0,43.0,48.0,47.0,35.0,36.0,28.0,39.0,36.0,17.0,17.0,7.0,4.0,8.0,10.0,7.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,155.54517,1.6846209,106.0,98.56854,13.0,21.727922,15.652476,7.5821958,0.0,605.0,657.0,623.0,676.0,613.64685,666.223
120,0,121,0,normal,0.0,0.88,0.12,0.8072917,310.0,4.0,0.6774243,11.060815,1.6942222,18.5,384.0,75.0,0.10659846,-0.99430215,0.99430215,0.10659846,335.0,310.0,424.00168,6.1334734,4.081041,88593.0,-0.76075107,0.0,0.0,1.0,58.0,107.0,101.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.78387,0.10800409,241.0,253.54526,268.93268,285.93106,303.79596,318.28342,335.0,241.0,383.0,2901.4294,635185.0,6.3107615,420.0,2021.0,1053.0,278.0,70.0,49.0,46.0,22.0,19.0,29.0,28.0,17.0,17.0,19.0,10.0,14.0,17.0,16.0,19.0,19.0,16.0,14.0,15.0,14.0,8.0,15.0,12.0,14.0,15.0,10.0,7.0,13.0,11.0,8.0,5.0,9.0,3.0,5.0,14.0,7.0,7.0,19.0,14.0,19.0,20.0,19.0,30.0,19.0,24.0,17.0,17.0,17.0,10.0,4.0,10.0,7.0,8.0,11.0,4.0,2.0,5.0,4.0,0.0,1.0,135.54951,2.7197104,107.0,114.63961,16.0,26.899494,20.615528,7.1649756,0.0,851.0,661.0,867.0,685.0,858.2548,672.7742
121,0,122,0,normal,0.19,0.75,0.06,0.796,398.0,4.0,1.7572142,12.450588,3.35025,25.5,500.0,51.0,0.99693984,-0.078172475,-0.078172475,-0.99693984,654.0,398.0,7922.801,6.321984,5.02195,182424.0,-0.018319283,0.0,1.0,1.0,14.0,11.0,11.0,14.0,12.0,9.0,17.0,26.0,35.0,45.0,54.0,57.0,43.0,25.0,10.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.35175,-0.71074146,215.0,314.82993,414.26263,477.39758,519.5315,554.19775,654.0,215.0,696.0,13524.065,965166.0,1.0850598,991.0,1597.0,338.0,140.0,92.0,61.0,55.0,56.0,60.0,39.0,37.0,34.0,33.0,21.0,38.0,27.0,49.0,33.0,38.0,41.0,74.0,55.0,45.0,71.0,77.0,64.0,59.0,81.0,63.0,47.0,40.0,47.0,30.0,35.0,31.0,27.0,16.0,23.0,22.0,15.0,20.0,13.0,15.0,26.0,22.0,14.0,10.0,14.0,7.0,10.0,3.0,5.0,2.0,2.0,4.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,197.77992,1.459599,112.0,172.92389,21.0,27.727922,24.186773,8.23447,0.0,233.0,665.0,258.0,685.0,244.67587,674.299
122,0,123,0,normal,0.0,0.87,0.13,0.62061405,283.0,4.0,0.23151438,9.330171,-4.5828047,43.25,456.0,1550.25,0.38755488,-0.9218466,0.9218466,0.38755488,370.0,283.0,769.3281,6.874677,3.470923,82156.0,-0.17334661,0.0,1.0,2.0,55.0,86.0,83.0,38.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.3039,0.41644874,217.0,252.20187,268.35437,287.66153,307.64185,328.91998,370.0,217.0,467.0,8613.245,849834.0,0.25309774,233.0,1628.0,689.0,214.0,116.0,77.0,63.0,52.0,58.0,51.0,30.0,34.0,38.0,31.0,40.0,27.0,36.0,31.0,24.0,27.0,30.0,25.0,26.0,31.0,27.0,24.0,22.0,21.0,33.0,29.0,50.0,31.0,46.0,59.0,58.0,53.0,54.0,48.0,52.0,46.0,57.0,43.0,23.0,33.0,24.0,26.0,30.0,24.0,26.0,17.0,22.0,23.0,24.0,22.0,15.0,12.0,26.0,6.0,7.0,6.0,11.0,6.0,8.0,4.0,178.57407,1.2777646,107.0,97.25484,16.0,27.899494,23.021729,6.0784273,0.0,694.0,666.0,713.0,690.0,702.5442,677.4523
123,0,124,0,normal,0.37,0.58,0.05,0.8116883,125.0,4.0,0.12981431,6.7981706,-4.7728386,7.25,154.0,19.583334,-0.3136881,-0.9495261,0.9495261,-0.3136881,383.0,125.0,1368.48,3.7128286,2.6811564,38500.0,-0.81817555,0.0,0.0,3.0,13.0,24.0,31.0,23.0,17.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,-0.02091176,229.0,258.5565,279.78745,305.37753,335.02615,361.45795,383.0,229.0,358.0,3290.0205,564888.0,2.6657267,258.0,1233.0,999.0,347.0,86.0,68.0,52.0,34.0,27.0,30.0,23.0,27.0,15.0,18.0,14.0,18.0,13.0,14.0,16.0,13.0,18.0,14.0,12.0,18.0,9.0,9.0,12.0,14.0,17.0,12.0,13.0,9.0,20.0,15.0,12.0,11.0,7.0,19.0,20.0,21.0,21.0,20.0,19.0,27.0,27.0,30.0,30.0,32.0,29.0,11.0,14.0,12.0,13.0,8.0,14.0,10.0,7.0,10.0,5.0,8.0,2.0,5.0,0.0,3.0,143.22719,2.0097518,108.0,60.112698,12.0,15.899495,11.401754,5.0093913,0.0,820.0,668.0,831.0,682.0,824.952,674.4
124,0,125,0,normal,0.01,0.96,0.03,0.8068182,284.0,4.0,0.85456306,10.367085,-1.2892562,17.0,352.0,14.666667,0.99315935,0.116766825,0.116766825,-0.99315935,384.0,284.0,890.6226,5.758819,3.9473712,87905.0,-0.43079028,0.0,0.0,2.0,21.0,49.0,79.0,72.0,48.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.52466,0.05257909,237.0,267.46136,287.8648,309.13885,332.0217,351.22043,384.0,237.0,517.0,7043.323,742717.0,1.2390258,1002.0,1767.0,352.0,101.0,76.0,65.0,42.0,35.0,34.0,31.0,29.0,25.0,23.0,23.0,31.0,19.0,26.0,20.0,10.0,20.0,22.0,15.0,24.0,24.0,20.0,27.0,12.0,15.0,26.0,30.0,37.0,41.0,43.0,50.0,48.0,45.0,57.0,49.0,54.0,36.0,50.0,35.0,17.0,23.0,12.0,5.0,11.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,162.0945,1.6463804,108.0,104.669044,16.0,24.31371,21.470911,6.5418153,0.0,551.0,670.0,573.0,686.0,561.45776,677.42255
125,0,126,0,normal,0.01,0.89,0.1,0.77272725,323.0,4.0,0.9838809,11.166128,-0.62044513,23.75,418.0,38.25,-0.12229169,-0.9924942,0.9924942,-0.12229169,449.0,323.0,1620.7064,5.454328,4.742721,108748.0,-0.19599858,0.0,0.0,1.0,15.0,31.0,36.0,58.0,87.0,55.0,31.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.68112,-0.15785936,233.0,277.21503,310.3457,340.81125,364.83054,388.0481,449.0,233.0,1072.0,23891.9,947237.0,7.5971446,2079.0,1078.0,180.0,92.0,61.0,56.0,45.0,46.0,32.0,38.0,44.0,51.0,66.0,58.0,78.0,60.0,56.0,51.0,41.0,39.0,37.0,44.0,44.0,23.0,26.0,16.0,9.0,7.0,6.0,1.0,5.0,2.0,7.0,8.0,10.0,5.0,5.0,7.0,6.0,12.0,8.0,11.0,12.0,11.0,10.0,8.0,6.0,8.0,9.0,4.0,9.0,2.0,8.0,7.0,2.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,203.00836,2.6813471,116.0,144.19595,19.0,23.485281,21.095022,7.589261,0.0,128.0,672.0,147.0,694.0,136.89473,682.19196
126,0,127,0,normal,0.0,0.97,0.03,0.7285714,510.0,4.0,0.21767978,13.71727,1.4668661,47.5,700.0,751.0,-0.3955455,-0.91844636,0.91844636,-0.3955455,483.0,510.0,3094.3975,7.3198323,5.6085877,191098.0,-0.31977004,0.0,0.0,4.0,20.0,25.0,26.0,42.0,57.0,78.0,91.0,90.0,47.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.70197,-0.5089934,233.0,290.14905,339.60443,382.99243,415.98767,442.13898,483.0,233.0,439.0,4297.844,767045.0,3.7012851,275.0,2146.0,1220.0,282.0,97.0,89.0,52.0,30.0,42.0,29.0,31.0,31.0,15.0,19.0,28.0,20.0,19.0,16.0,24.0,15.0,8.0,22.0,14.0,17.0,14.0,11.0,11.0,10.0,11.0,19.0,19.0,19.0,32.0,39.0,40.0,41.0,36.0,42.0,32.0,30.0,39.0,30.0,28.0,16.0,12.0,24.0,15.0,8.0,8.0,4.0,11.0,9.0,8.0,7.0,4.0,4.0,3.0,8.0,3.0,5.0,1.0,2.0,2.0,2.0,147.50865,2.21197,108.0,222.48022,25.0,32.384777,26.0,8.899209,0.0,422.0,674.0,447.0,702.0,434.0,688.4549
