object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of dividing,Probability of normal,Probability of bad segmentations,Convexity,Object Area,Number of Defects,Skewness of Defect Area,Mean Defect Displacement,Kurtosis of Defect Area,Mean Defect Area,Convex Hull Area,Variance of Defect Area,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Maximum intensity,Size in pixels,Variance of Intensity,Radii of the object_0,Radii of the object_1,Total Intensity,Kurtosis of Intensity,Histogram of Intensity_0,Histogram of Intensity_1,Histogram of Intensity_2,Histogram of Intensity_3,Histogram of Intensity_4,Histogram of Intensity_5,Histogram of Intensity_6,Histogram of Intensity_7,Histogram of Intensity_8,Histogram of Intensity_9,Histogram of Intensity_10,Histogram of Intensity_11,Histogram of Intensity_12,Histogram of Intensity_13,Histogram of Intensity_14,Histogram of Intensity_15,Histogram of Intensity_16,Histogram of Intensity_17,Histogram of Intensity_18,Histogram of Intensity_19,Histogram of Intensity_20,Histogram of Intensity_21,Histogram of Intensity_22,Histogram of Intensity_23,Histogram of Intensity_24,Histogram of Intensity_25,Histogram of Intensity_26,Histogram of Intensity_27,Histogram of Intensity_28,Histogram of Intensity_29,Histogram of Intensity_30,Histogram of Intensity_31,Histogram of Intensity_32,Histogram of Intensity_33,Histogram of Intensity_34,Histogram of Intensity_35,Histogram of Intensity_36,Histogram of Intensity_37,Histogram of Intensity_38,Histogram of Intensity_39,Histogram of Intensity_40,Histogram of Intensity_41,Histogram of Intensity_42,Histogram of Intensity_43,Histogram of Intensity_44,Histogram of Intensity_45,Histogram of Intensity_46,Histogram of Intensity_47,Histogram of Intensity_48,Histogram of Intensity_49,Histogram of Intensity_50,Histogram of Intensity_51,Histogram of Intensity_52,Histogram of Intensity_53,Histogram of Intensity_54,Histogram of Intensity_55,Histogram of Intensity_56,Histogram of Intensity_57,Histogram of Intensity_58,Histogram of Intensity_59,Histogram of Intensity_60,Histogram of Intensity_61,Histogram of Intensity_62,Histogram of Intensity_63,Mean Intensity,Skewness of Intensity,Quantiles of Intensity_0,Quantiles of Intensity_1,Quantiles of Intensity_2,Quantiles of Intensity_3,Quantiles of Intensity_4,Quantiles of Intensity_5,Quantiles of Intensity_6,Minimum intensity,Maximum intensity in neighborhood,Variance of Intensity in neighborhood,Total Intensity in neighborhood,Kurtosis of Intensity in neighborhood,Histogram of Intensity in neighborhood_0,Histogram of Intensity in neighborhood_1,Histogram of Intensity in neighborhood_2,Histogram of Intensity in neighborhood_3,Histogram of Intensity in neighborhood_4,Histogram of Intensity in neighborhood_5,Histogram of Intensity in neighborhood_6,Histogram of Intensity in neighborhood_7,Histogram of Intensity in neighborhood_8,Histogram of Intensity in neighborhood_9,Histogram of Intensity in neighborhood_10,Histogram of Intensity in neighborhood_11,Histogram of Intensity in neighborhood_12,Histogram of Intensity in neighborhood_13,Histogram of Intensity in neighborhood_14,Histogram of Intensity in neighborhood_15,Histogram of Intensity in neighborhood_16,Histogram of Intensity in neighborhood_17,Histogram of Intensity in neighborhood_18,Histogram of Intensity in neighborhood_19,Histogram of Intensity in neighborhood_20,Histogram of Intensity in neighborhood_21,Histogram of Intensity in neighborhood_22,Histogram of Intensity in neighborhood_23,Histogram of Intensity in neighborhood_24,Histogram of Intensity in neighborhood_25,Histogram of Intensity in neighborhood_26,Histogram of Intensity in neighborhood_27,Histogram of Intensity in neighborhood_28,Histogram of Intensity in neighborhood_29,Histogram of Intensity in neighborhood_30,Histogram of Intensity in neighborhood_31,Histogram of Intensity in neighborhood_32,Histogram of Intensity in neighborhood_33,Histogram of Intensity in neighborhood_34,Histogram of Intensity in neighborhood_35,Histogram of Intensity in neighborhood_36,Histogram of Intensity in neighborhood_37,Histogram of Intensity in neighborhood_38,Histogram of Intensity in neighborhood_39,Histogram of Intensity in neighborhood_40,Histogram of Intensity in neighborhood_41,Histogram of Intensity in neighborhood_42,Histogram of Intensity in neighborhood_43,Histogram of Intensity in neighborhood_44,Histogram of Intensity in neighborhood_45,Histogram of Intensity in neighborhood_46,Histogram of Intensity in neighborhood_47,Histogram of Intensity in neighborhood_48,Histogram of Intensity in neighborhood_49,Histogram of Intensity in neighborhood_50,Histogram of Intensity in neighborhood_51,Histogram of Intensity in neighborhood_52,Histogram of Intensity in neighborhood_53,Histogram of Intensity in neighborhood_54,Histogram of Intensity in neighborhood_55,Histogram of Intensity in neighborhood_56,Histogram of Intensity in neighborhood_57,Histogram of Intensity in neighborhood_58,Histogram of Intensity in neighborhood_59,Histogram of Intensity in neighborhood_60,Histogram of Intensity in neighborhood_61,Histogram of Intensity in neighborhood_62,Histogram of Intensity in neighborhood_63,Mean Intensity in neighborhood,Skewness of Intensity in neighborhood,Minimum intensity in neighborhood,Length of the Skeleton,Number of Branches,Diameter,Euclidean Diameter,Average Branch Length,Number of Holes,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
203,0,204,0,normal,0.01,0.87,0.12,0.64215684,262.0,4.0,1.490953,9.538023,1.8720299,36.5,408.0,1353.6666,0.9352562,0.35397154,0.35397154,-0.9352562,336.0,262.0,425.00134,6.5027847,3.3387296,76517.0,-0.31602785,0.0,0.0,3.0,30.0,82.0,111.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.04962,-0.3391327,238.0,261.5577,276.34442,294.09305,308.09848,320.28455,336.0,238.0,619.0,7113.4214,776970.0,3.397656,1002.0,1770.0,243.0,128.0,77.0,72.0,54.0,51.0,48.0,51.0,53.0,31.0,57.0,59.0,36.0,35.0,37.0,35.0,39.0,36.0,44.0,48.0,51.0,70.0,83.0,66.0,72.0,52.0,44.0,25.0,20.0,13.0,14.0,9.0,8.0,10.0,6.0,3.0,5.0,8.0,7.0,7.0,7.0,3.0,5.0,6.0,4.0,2.0,5.0,2.0,6.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,167.23418,1.9113148,110.0,96.325905,16.0,27.31371,16.552946,6.020369,0.0,909.0,330.0,933.0,347.0,919.6603,338.9313
204,0,205,0,dividing,0.59,0.4,0.01,0.81954885,218.0,4.0,0.0,9.300653,-3.3,12.0,266.0,3.3333333,-0.054107055,-0.99853516,0.99853516,-0.054107055,959.0,218.0,31667.438,4.855149,3.5874696,135388.0,-1.0834152,0.0,0.0,0.0,0.0,1.0,6.0,9.0,5.0,8.0,13.0,4.0,7.0,7.0,4.0,6.0,6.0,8.0,9.0,10.0,6.0,5.0,12.0,14.0,11.0,13.0,12.0,11.0,7.0,5.0,8.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0459,-0.20706442,284.0,364.24844,461.89844,646.6875,764.44653,847.0056,959.0,284.0,507.0,5864.9106,673611.0,3.7434843,252.0,1757.0,1071.0,273.0,124.0,49.0,43.0,24.0,22.0,19.0,18.0,9.0,12.0,14.0,8.0,10.0,9.0,14.0,6.0,10.0,8.0,9.0,10.0,12.0,12.0,8.0,15.0,18.0,20.0,17.0,19.0,22.0,32.0,35.0,25.0,25.0,29.0,32.0,22.0,36.0,28.0,22.0,19.0,17.0,21.0,10.0,10.0,10.0,7.0,9.0,6.0,7.0,5.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,155.13841,2.2456386,110.0,88.25484,15.0,20.485281,17.720045,5.8836555,0.0,222.0,333.0,236.0,352.0,228.40367,342.06882
205,0,206,0,normal,0.07,0.92,0.01,0.7673611,221.0,4.0,0.85316306,8.951375,-0.19762535,16.75,288.0,150.91667,0.81731486,-0.57619137,-0.57619137,-0.81731486,462.0,221.0,2135.399,4.8149056,3.6680279,76377.0,-0.3295845,0.0,0.0,2.0,14.0,12.0,25.0,39.0,42.0,43.0,28.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.5973,-0.17216171,233.0,279.00247,315.77554,348.59506,379.3998,404.17303,462.0,233.0,478.0,6226.0522,673485.0,1.7475029,920.0,1929.0,320.0,88.0,46.0,38.0,36.0,18.0,22.0,16.0,21.0,24.0,15.0,16.0,16.0,12.0,15.0,10.0,11.0,18.0,12.0,12.0,14.0,17.0,18.0,20.0,9.0,12.0,19.0,18.0,20.0,21.0,39.0,30.0,42.0,37.0,31.0,50.0,50.0,52.0,35.0,46.0,34.0,24.0,19.0,13.0,9.0,9.0,10.0,5.0,3.0,7.0,3.0,3.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,154.89536,1.8026692,108.0,96.74011,15.0,19.899494,17.029387,6.449341,0.0,753.0,333.0,771.0,349.0,761.0769,340.26697
206,0,207,0,normal,0.01,0.93,0.06,0.7083333,255.0,4.0,0.017462723,9.286778,-5.899264,26.25,360.0,445.58334,0.822662,0.56853074,0.56853074,-0.822662,352.0,255.0,616.8252,5.5583696,3.6670878,75670.0,-0.5186863,0.0,0.0,5.0,31.0,59.0,92.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.7451,-0.27303746,233.0,258.89844,278.1007,299.0563,316.08743,331.2181,352.0,233.0,782.0,9405.318,788278.0,5.144705,1987.0,691.0,212.0,103.0,91.0,72.0,69.0,73.0,60.0,62.0,67.0,43.0,54.0,44.0,57.0,47.0,89.0,96.0,121.0,82.0,72.0,40.0,29.0,18.0,19.0,22.0,17.0,10.0,7.0,9.0,11.0,11.0,7.0,6.0,10.0,6.0,6.0,4.0,5.0,8.0,10.0,6.0,6.0,1.0,6.0,4.0,4.0,1.0,7.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,175.25078,2.1293373,110.0,122.29646,19.0,23.142136,19.416489,6.436656,0.0,879.0,333.0,899.0,351.0,888.35297,341.27844
207,0,208,0,normal,0.01,0.93,0.06,0.784375,251.0,4.0,0.43649495,9.35382,-3.3792415,17.25,320.0,220.91667,0.43076918,-0.9024621,0.9024621,0.43076918,436.0,251.0,1424.4711,5.4707913,3.6542656,80609.0,0.1831068,0.0,0.0,0.0,15.0,44.0,54.0,67.0,39.0,15.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.1514,0.5795646,247.0,272.38562,292.3201,318.83432,343.16135,372.79282,436.0,247.0,418.0,6070.5503,749347.0,0.887413,12.0,416.0,1405.0,999.0,280.0,141.0,60.0,30.0,29.0,17.0,23.0,21.0,13.0,12.0,9.0,15.0,11.0,9.0,6.0,4.0,10.0,15.0,6.0,7.0,12.0,20.0,18.0,6.0,12.0,12.0,17.0,16.0,12.0,18.0,29.0,30.0,27.0,55.0,42.0,49.0,37.0,29.0,38.0,50.0,42.0,21.0,43.0,33.0,39.0,40.0,22.0,25.0,18.0,20.0,19.0,9.0,15.0,10.0,8.0,5.0,9.0,2.0,3.0,4.0,167.78929,1.5783564,112.0,98.74011,14.0,23.142136,20.518284,7.0528655,0.0,147.0,335.0,163.0,355.0,154.21115,344.63345
208,0,209,0,normal,0.04,0.9,0.06,0.775,248.0,4.0,0.33034897,9.678969,0.9831232,18.0,320.0,75.333336,0.9827826,0.18476567,0.18476567,-0.9827826,411.0,248.0,1140.3789,5.0646462,3.9389153,78246.0,-0.20536123,0.0,0.0,4.0,21.0,35.0,50.0,67.0,54.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.50806,-0.19377965,230.0,266.71146,291.62125,319.36566,342.09634,358.44672,411.0,230.0,661.0,3828.4998,646029.0,4.777403,2165.0,1223.0,122.0,72.0,36.0,34.0,22.0,23.0,14.0,18.0,17.0,20.0,20.0,24.0,24.0,37.0,31.0,51.0,75.0,85.0,96.0,60.0,52.0,32.0,30.0,20.0,11.0,11.0,9.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,145.30566,2.1997192,109.0,108.39697,17.0,22.31371,19.0,6.376292,0.0,443.0,342.0,463.0,358.0,452.3387,349.9234
209,0,210,0,normal,0.0,0.96,0.04,0.74458873,344.0,4.0,0.26993427,11.054147,-2.6535766,29.5,462.0,467.66666,-0.60200393,-0.79849315,0.79849315,-0.60200393,417.0,344.0,793.11005,6.165479,4.456961,105046.0,1.0099893,0.0,0.0,2.0,21.0,83.0,122.0,81.0,21.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.36627,0.65067786,235.0,270.1974,284.95276,303.51178,323.19675,338.81876,417.0,235.0,443.0,5402.124,796803.0,1.032724,32.0,497.0,1446.0,1048.0,312.0,101.0,60.0,31.0,28.0,26.0,29.0,19.0,23.0,11.0,14.0,14.0,13.0,11.0,11.0,13.0,12.0,10.0,16.0,22.0,21.0,26.0,19.0,38.0,26.0,38.0,28.0,36.0,47.0,49.0,57.0,39.0,59.0,40.0,43.0,55.0,44.0,41.0,34.0,30.0,28.0,30.0,24.0,12.0,13.0,15.0,7.0,7.0,6.0,10.0,7.0,3.0,4.0,4.0,1.0,4.0,2.0,0.0,3.0,1.0,167.748,1.5826353,113.0,139.4386,18.0,25.556349,23.021729,7.7465887,0.0,114.0,347.0,135.0,369.0,123.48837,357.48837
210,0,211,0,normal,0.01,0.87,0.12,0.7,266.0,4.0,1.609811,9.820942,2.4062998,28.5,380.0,569.6667,0.8205312,0.57160175,0.57160175,-0.8205312,336.0,266.0,444.29703,5.448873,3.9330497,72907.0,-0.017354606,0.0,0.0,11.0,94.0,107.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.08646,0.6469624,234.0,247.14203,257.2165,273.14838,287.89917,307.7856,336.0,234.0,606.0,7005.806,720592.0,3.8746884,1690.0,1328.0,208.0,101.0,57.0,54.0,34.0,39.0,17.0,34.0,23.0,25.0,26.0,35.0,30.0,34.0,46.0,47.0,72.0,78.0,53.0,41.0,43.0,33.0,28.0,24.0,19.0,16.0,10.0,15.0,14.0,14.0,15.0,13.0,19.0,15.0,10.0,17.0,15.0,20.0,16.0,16.0,15.0,12.0,13.0,7.0,10.0,8.0,7.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,159.1062,2.1262996,109.0,116.225395,19.0,23.485281,17.804493,6.117126,0.0,562.0,347.0,582.0,366.0,570.9624,356.8233
211,0,212,0,normal,0.01,0.87,0.12,0.77840906,274.0,5.0,0.58979094,9.682738,-1.8441422,15.6,352.0,83.3,-0.19359532,-0.9810815,0.9810815,-0.19359532,389.0,274.0,836.1397,5.7570376,3.9842396,72930.0,2.6028075,0.0,6.0,47.0,112.0,66.0,24.0,11.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.16788,1.2412086,205.0,230.27547,246.4878,261.0039,281.50177,306.0992,389.0,205.0,796.0,8853.619,748194.0,9.542559,2341.0,790.0,203.0,79.0,61.0,49.0,37.0,37.0,37.0,51.0,45.0,42.0,75.0,93.0,98.0,85.0,67.0,52.0,46.0,32.0,14.0,13.0,8.0,10.0,14.0,22.0,8.0,16.0,21.0,14.0,11.0,16.0,12.0,8.0,6.0,5.0,1.0,5.0,2.0,1.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,163.21858,2.8044336,109.0,41.55635,2.0,25.556349,21.540659,19.571068,1.0,530.0,350.0,546.0,372.0,537.85034,360.2263
212,0,213,0,normal,0.0,0.75,0.25,0.7111111,480.0,4.0,0.4596735,13.220964,-0.3364112,48.75,675.0,916.9167,-0.54713815,-0.8370423,0.8370423,-0.54713815,420.0,480.0,1125.1736,7.2064137,5.3663745,149502.0,0.048698854,0.0,0.0,7.0,35.0,84.0,146.0,104.0,71.0,22.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.4625,0.2455644,230.0,268.6328,288.97656,309.2042,334.4892,356.8607,420.0,230.0,519.0,3298.3086,789662.0,11.181192,44.0,744.0,1882.0,1325.0,234.0,82.0,61.0,23.0,19.0,23.0,19.0,25.0,6.0,26.0,20.0,13.0,27.0,26.0,35.0,48.0,66.0,42.0,38.0,30.0,23.0,24.0,17.0,8.0,15.0,5.0,4.0,8.0,2.0,9.0,5.0,9.0,9.0,9.0,8.0,6.0,4.0,6.0,8.0,8.0,6.0,2.0,15.0,6.0,7.0,4.0,6.0,5.0,8.0,5.0,1.0,12.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,153.9002,3.254945,116.0,189.40916,20.0,31.31371,23.323807,9.470458,0.0,34.0,351.0,59.0,378.0,45.84375,363.325
213,0,214,0,normal,0.01,0.96,0.03,0.74848485,247.0,4.0,0.612213,9.843888,1.3299061,20.75,330.0,49.583332,0.9999937,-0.0035575249,-0.0035575249,-0.9999937,383.0,247.0,1025.137,5.5541396,3.5597842,76884.0,-0.6038281,0.0,0.0,2.0,23.0,40.0,57.0,80.0,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.27124,-0.1453495,236.0,266.62793,288.74347,314.85126,333.17123,353.1971,383.0,236.0,782.0,7893.528,696590.0,11.879303,2373.0,910.0,155.0,83.0,57.0,55.0,46.0,56.0,42.0,47.0,54.0,30.0,33.0,33.0,36.0,37.0,49.0,58.0,55.0,41.0,25.0,8.0,10.0,7.0,6.0,8.0,13.0,9.0,6.0,10.0,11.0,12.0,7.0,5.0,11.0,5.0,6.0,5.0,6.0,8.0,8.0,6.0,2.0,1.0,4.0,5.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0,155.41945,3.1986804,109.0,105.325905,17.0,23.485281,20.22375,6.1956415,0.0,924.0,353.0,946.0,368.0,934.1741,360.34818
214,0,215,0,normal,0.02,0.92,0.06,0.6620499,239.0,4.0,0.48274723,8.961461,-2.3977642,30.5,361.0,747.0,-0.6686492,-0.743578,0.743578,-0.6686492,420.0,239.0,1389.9362,5.5945907,3.4334579,75420.0,-0.35354823,0.0,0.0,3.0,25.0,36.0,56.0,66.0,21.0,24.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.56485,0.18371226,236.0,263.04507,287.8699,314.19434,335.71326,369.88535,420.0,236.0,361.0,2528.5828,617768.0,4.6968803,129.0,1520.0,1452.0,323.0,95.0,57.0,47.0,33.0,37.0,20.0,23.0,31.0,18.0,26.0,14.0,10.0,18.0,13.0,17.0,9.0,15.0,22.0,16.0,14.0,24.0,16.0,14.0,13.0,11.0,8.0,11.0,8.0,14.0,16.0,21.0,20.0,14.0,18.0,16.0,20.0,18.0,18.0,12.0,18.0,22.0,14.0,24.0,13.0,16.0,22.0,17.0,13.0,15.0,8.0,6.0,4.0,8.0,4.0,7.0,2.0,2.0,1.0,0.0,1.0,138.265,2.4178965,109.0,91.91169,15.0,22.970562,21.213203,6.1274457,0.0,848.0,355.0,867.0,374.0,856.6987,363.4937
215,0,216,0,normal,0.4,0.53,0.07,0.78571427,44.0,2.0,0.0,5.536174,0.0,6.0,56.0,0.0,1.3625193e-16,-1.0,1.0,1.3625193e-16,302.0,44.0,219.9029,3.5515683,1.0285189,12022.0,-0.55119216,0.0,0.0,1.0,14.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.22726,-0.090489075,238.0,248.9672,260.15625,273.58313,284.02625,290.2921,302.0,238.0,384.0,2353.555,284080.0,10.778851,15.0,93.0,311.0,557.0,413.0,216.0,79.0,22.0,13.0,4.0,8.0,6.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,0.0,4.0,5.0,4.0,2.0,0.0,7.0,4.0,4.0,6.0,3.0,2.0,7.0,6.0,5.0,2.0,6.0,7.0,5.0,6.0,4.0,2.0,6.0,2.0,149.20168,3.434943,119.0,1.4142135,1.0,1.4142135,1.4142135,1.4142135,0.0,0.0,357.0,4.0,371.0,1.1818181,363.5
216,0,217,0,normal,0.04,0.9,0.06,0.7264706,247.0,4.0,0.9587773,9.445991,1.5951818,23.25,340.0,254.91667,-0.40397537,-0.9147699,0.9147699,-0.40397537,384.0,247.0,577.638,5.1820426,3.846207,73079.0,0.46220526,0.0,0.0,1.0,24.0,91.0,78.0,39.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.8664,0.65564007,243.0,266.6408,276.52252,292.95404,311.74374,331.62888,384.0,243.0,411.0,5256.2505,730328.0,-0.13619027,391.0,1691.0,619.0,150.0,96.0,70.0,39.0,26.0,30.0,28.0,23.0,19.0,23.0,8.0,18.0,9.0,14.0,16.0,17.0,19.0,16.0,22.0,9.0,14.0,23.0,23.0,16.0,33.0,39.0,44.0,35.0,45.0,65.0,50.0,61.0,78.0,71.0,50.0,60.0,73.0,47.0,45.0,36.0,24.0,40.0,24.0,25.0,14.0,14.0,20.0,12.0,6.0,4.0,3.0,6.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,163.67728,1.2134125,110.0,116.56854,19.0,22.071068,17.0,6.1351867,0.0,472.0,358.0,489.0,378.0,480.32388,368.07288
